"","year","id","wrkstat","evwork","PRESTG10","natcrime","health","abhlth","fear","fepresch","fammhneg","safehlth","trdunion","physhlth","mntlhlth","hlthdays","hyperten","arthrtis","diabetes","depress","misswork","hlthphys","hlthmntl","abinspay","inteduc","savejobs","spschool","hlthcare","prvdschl","strngun","conschls","immcrime","crimlose","ballot","hlthstrt","rhlthend","yr_bal_id"
"1049",2014,1049,"retired","yes",31,"TOO LITTLE","good","no","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT A",NA,NA,"2014BALLOT A1049"
"1050",2014,1050,"retired","yes",53,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,4,"BALLOT B",NA,NA,"2014BALLOT B1050"
"1051",2014,1051,"retired","yes",61,"TOO LITTLE","good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT C",NA,NA,"2014BALLOT C1051"
"1052",2014,1052,"retired","yes",74,"TOO LITTLE","good","yes","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT A",NA,NA,"2014BALLOT A1052"
"1053",2014,1053,"WORKING FULLTIME",NA,38,"TOO LITTLE",NA,NA,NA,"disagree",NA,"Strongly Agree","Disagree",2,7,2,"No","No","No","No",2,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT B",NA,NA,"2014BALLOT B1053"
"1054",2014,1054,"WORKING FULLTIME",NA,63,NA,"excellent","yes","no",NA,NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,3,"BALLOT C",NA,NA,"2014BALLOT C1054"
"1055",2014,1055,"KEEPING HOUSE","yes",64,NA,"good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,5,"BALLOT C",NA,NA,"2014BALLOT C1055"
"1056",2014,1056,"WORKING FULLTIME",NA,63,NA,"fair","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,2,"BALLOT C",NA,NA,"2014BALLOT C1056"
"1057",2014,1057,"WORKING FULLTIME",NA,73,"ABOUT RIGHT","excellent","yes","no","disagree",NA,"Strongly Agree","Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT A",NA,NA,"2014BALLOT A1057"
"1058",2014,1058,"UNEMPL, LAID OFF",NA,53,"ABOUT RIGHT",NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1058"
"1059",2014,1059,"WORKING FULLTIME",NA,31,"ABOUT RIGHT",NA,NA,NA,"agree",NA,"Strongly Agree","Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1059"
"1060",2014,1060,"WORKING PARTTIME",NA,16,NA,"good","yes","no","disagree",NA,"Agree","Agree",15,15,4,"No","No","No","Yes",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"BALLOT A",NA,NA,"2014BALLOT A1060"
"1061",2014,1061,"WORKING FULLTIME",NA,33,NA,NA,NA,NA,"disagree",NA,"Agree","Strongly Agree",0,0,0,"Yes","Yes","Yes","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT B",NA,NA,"2014BALLOT B1061"
"1062",2014,1062,"UNEMPL, LAID OFF",NA,25,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,4,"BALLOT B",NA,NA,"2014BALLOT B1062"
"1063",2014,1063,"KEEPING HOUSE","yes",61,NA,"fair","yes","yes","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"BALLOT A",NA,NA,"2014BALLOT A1063"
"1064",2014,1064,"retired","yes",39,"TOO LITTLE","good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1064"
"1065",2014,1065,"WORKING FULLTIME",NA,35,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,2,"BALLOT B",NA,NA,"2014BALLOT B1065"
"1066",2014,1066,"WORKING FULLTIME",NA,37,"TOO LITTLE","good","yes","no","agree",NA,"Strongly Agree","Strongly Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT A",NA,NA,"2014BALLOT A1066"
"1067",2014,1067,"retired","yes",48,"TOO LITTLE","fair","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT C",NA,NA,"2014BALLOT C1067"
"1068",2014,1068,"WORKING FULLTIME",NA,48,"TOO LITTLE","good","yes","yes","disagree",NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT A",NA,NA,"2014BALLOT A1068"
"1069",2014,1069,"WORKING FULLTIME",NA,25,"TOO LITTLE","excellent","yes","yes","disagree",NA,"Agree","Disagree",3,0,3,"Yes","No","No","No",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT A",NA,NA,"2014BALLOT A1069"
"1070",2014,1070,"WORKING FULLTIME",NA,32,NA,NA,NA,NA,"disagree",NA,"Strongly Agree","Strongly Agree",1,1,0,"Yes","No","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,4,"BALLOT B",NA,NA,"2014BALLOT B1070"
"1071",2014,1071,"WORKING PARTTIME",NA,36,NA,"excellent","yes","no","STRONGLY AGREE",NA,"Agree","Disagree",0,5,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1071"
"1072",2014,1072,"retired","yes",69,"TOO LITTLE","excellent","yes","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT A",NA,NA,"2014BALLOT A1072"
"1073",2014,1073,"retired","yes",35,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"BALLOT A",NA,NA,"2014BALLOT A1073"
"1074",2014,1074,"WORKING FULLTIME",NA,54,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,4,"BALLOT B",NA,NA,"2014BALLOT B1074"
"1075",2014,1075,"KEEPING HOUSE","no",NA,"TOO LITTLE","good","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT A",NA,NA,"2014BALLOT A1075"
"1076",2014,1076,"WORKING FULLTIME",NA,33,NA,"good","yes","no",NA,NA,"Agree","Agree",5,2,0,"No","No","No","No",1,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,3,"BALLOT C",NA,NA,"2014BALLOT C1076"
"1077",2014,1077,"retired","yes",48,NA,"excellent","yes","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"BALLOT A",NA,NA,"2014BALLOT A1077"
"1078",2014,1078,"WORKING PARTTIME",NA,16,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT B",NA,NA,"2014BALLOT B1078"
"1079",2014,1079,"retired","yes",60,"TOO LITTLE","excellent","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT C",NA,NA,"2014BALLOT C1079"
"1080",2014,1080,"KEEPING HOUSE","no",NA,NA,NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,3,"BALLOT B",NA,NA,"2014BALLOT B1080"
"1081",2014,1081,"WORKING FULLTIME",NA,46,"TOO LITTLE",NA,NA,NA,"agree",NA,"Strongly Agree","Strongly Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT B",NA,NA,"2014BALLOT B1081"
"1082",2014,1082,"WORKING FULLTIME",NA,35,NA,"good","yes","no","disagree",NA,"Strongly Agree","Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"BALLOT A",NA,NA,"2014BALLOT A1082"
"1083",2014,1083,"retired","yes",35,NA,"fair","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT C",NA,NA,"2014BALLOT C1083"
"1084",2014,1084,"retired","yes",72,NA,NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT B",NA,NA,"2014BALLOT B1084"
"1085",2014,1085,"TEMP NOT WORKING",NA,35,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1085"
"1086",2014,1086,"school","no",NA,"ABOUT RIGHT",NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT B",NA,NA,"2014BALLOT B1086"
"1087",2014,1087,"WORKING FULLTIME",NA,47,"TOO LITTLE","good","yes","no",NA,NA,"Strongly Agree","Strongly Agree",0,0,0,"Yes","No","Yes","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1087"
"1088",2014,1088,"WORKING PARTTIME",NA,28,"ABOUT RIGHT","good","yes","yes",NA,NA,"Agree","Disagree",3,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT C",NA,NA,"2014BALLOT C1088"
"1089",2014,1089,"WORKING FULLTIME",NA,48,"ABOUT RIGHT","good","yes","yes",NA,NA,"Agree","Agree",0,0,0,"No","No","Yes","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1089"
"1090",2014,1090,"TEMP NOT WORKING",NA,47,"TOO LITTLE","good","yes","yes","disagree",NA,"Strongly Agree","Agree",3,10,10,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT A",NA,NA,"2014BALLOT A1090"
"1091",2014,1091,"retired","yes",28,NA,"excellent",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT C",NA,NA,"2014BALLOT C1091"
"1092",2014,1092,"school","no",NA,NA,"good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,6,"BALLOT C",NA,NA,"2014BALLOT C1092"
"1093",2014,1093,"WORKING FULLTIME",NA,41,NA,"excellent","no","yes",NA,NA,"Strongly Agree","Disagree",0,0,0,"Yes","No","Yes","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,6,"BALLOT C",NA,NA,"2014BALLOT C1093"
"1094",2014,1094,"WORKING FULLTIME",NA,25,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,"Strongly Agree","Strongly Agree",2,0,0,"No","Yes","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT B",NA,NA,"2014BALLOT B1094"
"1095",2014,1095,"KEEPING HOUSE","yes",32,NA,"good","no","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,1,"BALLOT C",NA,NA,"2014BALLOT C1095"
"1096",2014,1096,"retired","yes",45,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B",NA,NA,"2014BALLOT B1096"
"1097",2014,1097,"school","yes",22,"ABOUT RIGHT",NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT B",NA,NA,"2014BALLOT B1097"
"1098",2014,1098,"retired","yes",47,"TOO LITTLE","fair","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT C",NA,NA,"2014BALLOT C1098"
"1099",2014,1099,"WORKING FULLTIME",NA,38,"ABOUT RIGHT","excellent","yes","no",NA,NA,"Agree","Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1099"
"1100",2014,1100,"WORKING FULLTIME",NA,51,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT B",NA,NA,"2014BALLOT B1100"
"1101",2014,1101,"retired","yes",62,"TOO LITTLE","excellent","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT C",NA,NA,"2014BALLOT C1101"
"1102",2014,1102,"WORKING FULLTIME",NA,47,"TOO MUCH","good","yes","no",NA,NA,"Strongly Agree","Disagree",0,2,1,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT C",NA,NA,"2014BALLOT C1102"
"1103",2014,1103,"WORKING FULLTIME",NA,61,"TOO LITTLE","good","yes","no",NA,NA,"Agree","Agree",0,4,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1103"
"1104",2014,1104,"WORKING FULLTIME",NA,46,"ABOUT RIGHT","good","yes","yes","disagree",NA,"Agree",NA,0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT A",NA,NA,"2014BALLOT A1104"
"1105",2014,1105,"retired","yes",61,NA,"good","yes",NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1105"
"1106",2014,1106,"retired","yes",53,"TOO LITTLE",NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT B",NA,NA,"2014BALLOT B1106"
"1107",2014,1107,"WORKING FULLTIME",NA,53,"ABOUT RIGHT","excellent","yes","no","STRONGLY DISAGREE",NA,"Strongly Agree","Strongly Disagree",0,0,0,"Yes","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT A",NA,NA,"2014BALLOT A1107"
"1108",2014,1108,"WORKING FULLTIME",NA,29,"ABOUT RIGHT","good","yes","yes",NA,NA,"Disagree","Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGREE STRONGLY",NA,"BALLOT C",NA,NA,"2014BALLOT C1108"
"1109",2014,1109,"WORKING FULLTIME",NA,53,"TOO LITTLE",NA,NA,NA,"disagree",NA,"Agree","Agree",0,0,0,"No","No","No","No",0,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1109"
"1110",2014,1110,"WORKING FULLTIME",NA,51,NA,NA,NA,NA,"disagree",NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,6,"BALLOT B",NA,NA,"2014BALLOT B1110"
"1111",2014,1111,"WORKING PARTTIME",NA,31,NA,"good","yes","no",NA,NA,"Agree",NA,0,5,0,"No","No","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,5,"BALLOT C",NA,NA,"2014BALLOT C1111"
"1112",2014,1112,"WORKING FULLTIME",NA,48,NA,"good","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,4,"BALLOT C",NA,NA,"2014BALLOT C1112"
"1113",2014,1113,"retired","yes",27,NA,"good","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested",NA,NA,NA,NA,NA,NA,NA,7,"BALLOT C",NA,NA,"2014BALLOT C1113"
"1114",2014,1114,"WORKING FULLTIME",NA,53,"TOO MUCH",NA,"yes","no",NA,NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1114"
"1115",2014,1115,"WORKING FULLTIME",NA,52,"ABOUT RIGHT","good","yes","yes",NA,NA,"Strongly Agree","Strongly Disagree",0,0,0,"Yes","Yes","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DISAGREE STRONGLY",NA,"BALLOT C",NA,NA,"2014BALLOT C1115"
"1116",2014,1116,"WORKING FULLTIME",NA,38,NA,"good","yes","no","agree",NA,"Strongly Agree","Strongly Disagree",3,0,3,"No","No","No","No",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1116"
"1117",2014,1117,"WORKING FULLTIME",NA,40,"TOO LITTLE",NA,NA,NA,"agree",NA,"Strongly Agree","Strongly Agree",0,0,0,"No","No","No","No",1,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1117"
"1118",2014,1118,"WORKING FULLTIME",NA,50,NA,"excellent","yes","no","disagree",NA,"Strongly Agree","Disagree",1,1,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1118"
"1119",2014,1119,"WORKING FULLTIME",NA,30,NA,"good","no","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1119"
"1120",2014,1120,"WORKING FULLTIME",NA,57,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,"Agree","Disagree",0,0,0,"No","No","No","No",1,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1120"
"1121",2014,1121,"WORKING FULLTIME",NA,55,NA,"fair","yes","yes",NA,NA,"Agree","Strongly Agree",0,0,0,"Yes","No","Yes","No",0,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,2,"BALLOT C",NA,NA,"2014BALLOT C1121"
"1122",2014,1122,"retired","yes",54,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,NA,6,"BALLOT B",NA,NA,"2014BALLOT B1122"
"1123",2014,1123,"WORKING PARTTIME",NA,48,NA,NA,NA,NA,"agree",NA,"Agree","Disagree",30,20,0,"No","No","Yes","Yes",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,6,"BALLOT B",NA,NA,"2014BALLOT B1123"
"1124",2014,1124,"KEEPING HOUSE","yes",46,NA,"excellent","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"BALLOT A",NA,NA,"2014BALLOT A1124"
"1125",2014,1125,"UNEMPL, LAID OFF",NA,38,"ABOUT RIGHT","excellent","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT A",NA,NA,"2014BALLOT A1125"
"1126",2014,1126,"WORKING FULLTIME",NA,38,"ABOUT RIGHT",NA,NA,NA,"agree",NA,"Strongly Agree","Strongly Disagree",0,0,0,"No","Yes","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1126"
"1127",2014,1127,"KEEPING HOUSE","yes",54,"ABOUT RIGHT","excellent","no","no","STRONGLY AGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT A",NA,NA,"2014BALLOT A1127"
"1128",2014,1128,"WORKING FULLTIME",NA,37,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,NA,2,"BALLOT B",NA,NA,"2014BALLOT B1128"
"1129",2014,1129,"WORKING FULLTIME",NA,64,NA,"good","yes","yes","disagree",NA,"Agree","Disagree",6,1,0,"Yes","No","No","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"BALLOT A",NA,NA,"2014BALLOT A1129"
"1130",2014,1130,"WORKING FULLTIME",NA,48,"TOO LITTLE",NA,NA,NA,"disagree",NA,"Strongly Agree","Strongly Disagree",0,0,0,"No","Yes","No","No",0,NA,NA,NA,"Moderately interested",NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT B",NA,NA,"2014BALLOT B1130"
"1131",2014,1131,"WORKING FULLTIME",NA,39,"TOO MUCH","excellent","yes","no",NA,NA,"Strongly Agree","Strongly Disagree",0,0,0,"No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1131"
"1132",2014,1132,"KEEPING HOUSE","yes",32,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"NEITHER AGREE NOR DISAGREE",NA,"BALLOT B",NA,NA,"2014BALLOT B1132"
"1133",2014,1133,"retired","yes",43,NA,"fair","yes","yes","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"BALLOT A",NA,NA,"2014BALLOT A1133"
"1134",2014,1134,"WORKING FULLTIME",NA,51,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested",NA,NA,NA,NA,NA,NA,NA,3,"BALLOT B",NA,NA,"2014BALLOT B1134"
"1135",2014,1135,"WORKING FULLTIME",NA,64,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,"Agree","Disagree",10,2,2,"No","No","No","No",0,NA,NA,NA,"Very interested",NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT B",NA,NA,"2014BALLOT B1135"
"1136",2014,1136,"retired","yes",36,NA,"fair","yes","yes","STRONGLY AGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT A",NA,NA,"2014BALLOT A1136"
"1137",2014,1137,"retired","yes",37,"TOO LITTLE","fair",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,"BALLOT C",NA,NA,"2014BALLOT C1137"
"1138",2014,1138,"WORKING FULLTIME",NA,52,NA,"excellent","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT A",NA,NA,"2014BALLOT A1138"
"1139",2014,1139,"KEEPING HOUSE","yes",34,NA,"poor","yes","no","STRONGLY AGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT A",NA,NA,"2014BALLOT A1139"
"1140",2014,1140,"other","yes",28,"TOO LITTLE","fair","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT A",NA,NA,"2014BALLOT A1140"
"1141",2014,1141,"retired","yes",38,"ABOUT RIGHT","poor","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,"BALLOT C",NA,NA,"2014BALLOT C1141"
"1142",2014,1142,"WORKING FULLTIME",NA,59,NA,"poor","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"BALLOT A",NA,NA,"2014BALLOT A1142"
