ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty
410630001770,OR,45.835913000000005,-119.292696,25840,2016-2017,2,41059,Umatilla County
410651000382,OR,45.703568000000004,-121.52059700000001,26220,2016-2017,2,41027,Hood River County
410651000383,OR,45.624971,-121.54382000000001,26220,2016-2017,2,41027,Hood River County
410651000384,OR,45.521974,-121.59344100000001,26220,2016-2017,2,41027,Hood River County
410651000386,OR,45.695100000000004,-121.54320500000001,26220,2016-2017,2,41027,Hood River County
410651000387,OR,45.704492,-121.528146,26220,2016-2017,2,41027,Hood River County
410651000388,OR,45.637442,-121.55611900000001,26220,2016-2017,2,41027,Hood River County
410651000389,OR,45.667061000000004,-121.892041,26220,2016-2017,2,41027,Hood River County
410651000390,OR,45.684629,-121.54646400000001,26220,2016-2017,2,41027,Hood River County
410660000011,OR,44.347837,-117.26276200000001,N,2016-2017,0,41001,Baker County
410663001137,OR,45.462356,-117.965519,29260,2016-2017,2,41061,Union County
410671000769,OR,44.723018,-123.00934900000001,41420,2016-2017,1,41047,Marion County
410671000770,OR,44.730986,-123.01624400000001,41420,2016-2017,1,41047,Marion County
410671001294,OR,44.731762,-123.01133300000001,41420,2016-2017,1,41047,Marion County
410674000451,OR,44.632788000000005,-121.12369500000001,N,2016-2017,0,41031,Jefferson County
410674000452,OR,44.587536,-121.17198,N,2016-2017,0,41031,Jefferson County
410674000454,OR,44.757672,-121.256951,N,2016-2017,0,41031,Jefferson County
410674000456,OR,44.630053000000004,-121.122855,N,2016-2017,0,41031,Jefferson County
410674000656,OR,44.634208,-121.105642,N,2016-2017,0,41031,Jefferson County
410674001446,OR,44.83375,-120.483941,45520,2016-2017,2,41065,Wasco County
410674001569,OR,44.628274000000005,-121.121345,N,2016-2017,0,41031,Jefferson County
410674001852,OR,44.62995,-121.131921,N,2016-2017,0,41031,Jefferson County
410675000158,OR,45.929549,-123.498012,11820,2016-2017,2,41007,Clatsop County
410678000347,OR,44.399046,-118.94959,N,2016-2017,0,41023,Grant County
410678000349,OR,44.13667,-118.97194900000001,N,2016-2017,0,41023,Grant County
410678000350,OR,44.404062,-118.948355,N,2016-2017,0,41023,Grant County
410682000697,OR,42.976147000000005,-117.05439100000001,36620,2016-2017,2,41045,Malheur County
410682000760,OR,42.977867,-117.05352500000001,36620,2016-2017,2,41045,Malheur County
410682001423,OR,43.31675,-117.108681,36620,2016-2017,2,41045,Malheur County
410687001142,OR,45.559399,-116.83516,N,2016-2017,0,41063,Wallowa County
410687001145,OR,45.352658,-117.22287700000001,N,2016-2017,0,41063,Wallowa County
410690000422,OR,42.254433,-123.152606,32780,2016-2017,1,41029,Jackson County
410690000465,OR,42.170034,-123.652291,24420,2016-2017,1,41033,Josephine County
410690000466,OR,42.506928,-123.373911,24420,2016-2017,1,41033,Josephine County
410690000467,OR,42.420732,-123.31148700000001,24420,2016-2017,1,41033,Josephine County
410690000468,OR,42.447369,-123.414544,24420,2016-2017,1,41033,Josephine County
410690000470,OR,42.34839,-123.33476200000001,24420,2016-2017,1,41033,Josephine County
410690000471,OR,42.166986,-123.64327300000001,24420,2016-2017,1,41033,Josephine County
410690000472,OR,42.362731000000004,-123.36275200000001,24420,2016-2017,1,41033,Josephine County
410690000473,OR,42.506517,-123.371986,24420,2016-2017,1,41033,Josephine County
410690000477,OR,42.218642,-123.27332200000001,24420,2016-2017,1,41033,Josephine County
410690000479,OR,42.325721,-123.33675000000001,24420,2016-2017,1,41033,Josephine County
410690000480,OR,42.167327,-123.63159700000001,24420,2016-2017,1,41033,Josephine County
410690000481,OR,42.5184,-123.370372,24420,2016-2017,1,41033,Josephine County
410690001797,OR,42.695501,-123.39801000000001,24420,2016-2017,1,41033,Josephine County
410690001812,OR,42.331386,-123.3323,24420,2016-2017,1,41033,Josephine County
410693000203,OR,44.172426,-123.31207900000001,21660,2016-2017,1,41039,Lane County
410693000630,OR,44.225979,-123.20862100000001,21660,2016-2017,1,41039,Lane County
410693000631,OR,44.226504,-123.214956,21660,2016-2017,1,41039,Lane County
410693000632,OR,44.218071,-123.21221800000001,21660,2016-2017,1,41039,Lane County
410696000747,OR,43.745199,-118.085109,36620,2016-2017,2,41045,Malheur County
410702000492,OR,42.570606000000005,-121.86468900000001,28900,2016-2017,2,41035,Klamath County
410702000495,OR,42.200399000000004,-121.721125,28900,2016-2017,2,41035,Klamath County
410702000496,OR,42.39396,-121.04519200000001,28900,2016-2017,2,41035,Klamath County
410702000498,OR,42.149547,-121.696004,28900,2016-2017,2,41035,Klamath County
410702000499,OR,42.124033000000004,-121.93146100000001,28900,2016-2017,2,41035,Klamath County
410702000500,OR,42.011026,-121.41165900000001,28900,2016-2017,2,41035,Klamath County
410702000501,OR,42.026274,-121.604416,28900,2016-2017,2,41035,Klamath County
410702000502,OR,42.189983,-121.728976,28900,2016-2017,2,41035,Klamath County
410702000503,OR,42.211589000000004,-121.71675,28900,2016-2017,2,41035,Klamath County
410702000504,OR,42.193323,-121.74207700000001,28900,2016-2017,2,41035,Klamath County
410702000505,OR,42.183706,-121.721389,28900,2016-2017,2,41035,Klamath County
410702000506,OR,42.153498,-121.69745,28900,2016-2017,2,41035,Klamath County
410702000508,OR,42.567441,-121.863386,28900,2016-2017,2,41035,Klamath County
410702000510,OR,42.151108,-121.69420500000001,28900,2016-2017,2,41035,Klamath County
410702000511,OR,42.015885000000004,-121.503904,28900,2016-2017,2,41035,Klamath County
410702000513,OR,42.198666,-121.73375300000001,28900,2016-2017,2,41035,Klamath County
410702001464,OR,42.200288,-121.406276,28900,2016-2017,2,41035,Klamath County
410702001465,OR,43.478054,-121.684831,28900,2016-2017,2,41035,Klamath County
410702001466,OR,42.200295000000004,-121.406293,28900,2016-2017,2,41035,Klamath County
410702001467,OR,43.478117000000005,-121.68484500000001,28900,2016-2017,2,41035,Klamath County
410702001688,OR,42.618669000000004,-121.93364700000001,28900,2016-2017,2,41035,Klamath County
410702001807,OR,42.151376,-121.695716,28900,2016-2017,2,41035,Klamath County
410708000483,OR,42.234948,-121.796002,28900,2016-2017,2,41035,Klamath County
410708000485,OR,42.224295000000005,-121.76580000000001,28900,2016-2017,2,41035,Klamath County
410708000486,OR,42.249508,-121.80389100000001,28900,2016-2017,2,41035,Klamath County
410708000487,OR,42.227875000000004,-121.761188,28900,2016-2017,2,41035,Klamath County
410708000489,OR,42.238402,-121.774775,28900,2016-2017,2,41035,Klamath County
410708000512,OR,42.23051,-121.778863,28900,2016-2017,2,41035,Klamath County
410708001687,OR,42.223216,-121.777292,28900,2016-2017,2,41035,Klamath County
410708001847,OR,42.21674,-121.75297,28900,2016-2017,2,41035,Klamath County
410720001125,OR,45.320773,-118.10392900000001,29260,2016-2017,2,41061,Union County
410720001126,OR,45.333531,-118.08727200000001,29260,2016-2017,2,41061,Union County
410720001127,OR,45.321706,-118.09728600000001,29260,2016-2017,2,41061,Union County
410720001128,OR,45.337566,-118.04725900000001,29260,2016-2017,2,41061,Union County
410720001131,OR,45.320842,-118.100869,29260,2016-2017,2,41061,Union County
410720001768,OR,45.323777,-118.079175,29260,2016-2017,2,41061,Union County
410723000060,OR,45.425988000000004,-122.676327,38900,2016-2017,1,41005,Clackamas County
410723000061,OR,45.412251000000005,-122.71977000000001,38900,2016-2017,1,41005,Clackamas County
410723000064,OR,45.389158,-122.73652000000001,38900,2016-2017,1,41005,Clackamas County
410723000066,OR,45.423422,-122.70260800000001,38900,2016-2017,1,41005,Clackamas County
410723000067,OR,45.395958,-122.72555200000001,38900,2016-2017,1,41005,Clackamas County
410723000068,OR,45.427166,-122.702246,38900,2016-2017,1,41005,Clackamas County
410723000069,OR,45.397592,-122.69361400000001,38900,2016-2017,1,41005,Clackamas County
410723001307,OR,45.395177000000004,-122.71190600000001,38900,2016-2017,1,41005,Clackamas County
410723001308,OR,45.40442,-122.66449,38900,2016-2017,1,41005,Clackamas County
410723001378,OR,45.427154,-122.729476,38900,2016-2017,1,41005,Clackamas County
410728000514,OR,42.112895,-120.49395500000001,N,2016-2017,0,41037,Lake County
410728000517,OR,42.183655,-120.35065700000001,N,2016-2017,0,41037,Lake County
410728000519,OR,42.186276,-120.350243,N,2016-2017,0,41037,Lake County
410728000689,OR,42.186447,-120.34892400000001,N,2016-2017,0,41037,Lake County
410738000682,OR,44.524714,-122.91554500000001,10540,2016-2017,1,41043,Linn County
410738000684,OR,44.538507,-122.921209,10540,2016-2017,1,41043,Linn County
410738000696,OR,44.513428000000005,-122.835729,10540,2016-2017,1,41043,Linn County
410738000710,OR,44.585742,-122.74016800000001,10540,2016-2017,1,41043,Linn County
410738000714,OR,44.510523,-122.89290600000001,10540,2016-2017,1,41043,Linn County
410738000730,OR,44.529674,-122.91382200000001,10540,2016-2017,1,41043,Linn County
410738004184,OR,44.526343000000004,-122.890686,10540,2016-2017,1,41043,Linn County
410738004185,OR,44.550273000000004,-122.91398000000001,10540,2016-2017,1,41043,Linn County
410738004186,OR,44.480234,-122.869939,10540,2016-2017,1,41043,Linn County
410750000646,OR,44.617545,-123.920343,35440,2016-2017,2,41041,Lincoln County
410750000651,OR,44.980892000000004,-124.00302500000001,35440,2016-2017,2,41041,Lincoln County
410750000653,OR,44.633723,-124.04152,35440,2016-2017,2,41041,Lincoln County
410750000655,OR,44.935392,-124.017245,35440,2016-2017,2,41041,Lincoln County
410750000657,OR,44.406071000000004,-124.06692400000001,35440,2016-2017,2,41041,Lincoln County
410750000658,OR,44.405388,-124.06705500000001,35440,2016-2017,2,41041,Lincoln County
410750000660,OR,44.645999,-124.047218,35440,2016-2017,2,41041,Lincoln County
410750000661,OR,44.641472,-124.04138,35440,2016-2017,2,41041,Lincoln County
410750000663,OR,44.638841,-124.045929,35440,2016-2017,2,41041,Lincoln County
410750000665,OR,44.937853000000004,-124.01504000000001,35440,2016-2017,2,41041,Lincoln County
410750000666,OR,44.633604,-123.921913,35440,2016-2017,2,41041,Lincoln County
410750000667,OR,44.406177,-124.067063,35440,2016-2017,2,41041,Lincoln County
410750000984,OR,44.935392,-124.017245,35440,2016-2017,2,41041,Lincoln County
410750001334,OR,44.61693,-123.921981,35440,2016-2017,2,41041,Lincoln County
410750001493,OR,44.960824,-124.01551800000001,35440,2016-2017,2,41041,Lincoln County
410750001582,OR,44.634333000000005,-123.77803800000001,35440,2016-2017,2,41041,Lincoln County
410750001590,OR,44.723476000000005,-123.92044200000001,35440,2016-2017,2,41041,Lincoln County
410750001660,OR,44.723436,-123.920242,35440,2016-2017,2,41041,Lincoln County
410753000360,OR,44.713428,-119.099298,N,2016-2017,0,41023,Grant County
410759000633,OR,43.917429,-122.783737,21660,2016-2017,1,41039,Lane County
410759000634,OR,43.917204,-122.781018,21660,2016-2017,1,41039,Lane County
410759001834,OR,43.917429,-122.783737,21660,2016-2017,1,41039,Lane County
410759001846,OR,43.91728,-122.78031100000001,21660,2016-2017,1,41039,Lane County
410771000602,OR,44.035889000000005,-123.855124,21660,2016-2017,1,41039,Lane County
410771000603,OR,44.036435000000004,-123.85339400000001,21660,2016-2017,1,41039,Lane County
410774000638,OR,44.17423,-122.862846,21660,2016-2017,1,41039,Lane County
410774000639,OR,44.171014,-122.853226,21660,2016-2017,1,41039,Lane County
410798000628,OR,44.152390000000004,-122.36308600000001,21660,2016-2017,1,41039,Lane County
410798000629,OR,44.152344,-122.36314600000001,21660,2016-2017,1,41039,Lane County
410801000540,OR,45.212155,-123.209708,38900,2016-2017,1,41071,Yamhill County
410801001279,OR,45.200281000000004,-123.21738400000001,38900,2016-2017,1,41071,Yamhill County
410801001281,OR,45.218417,-123.20283300000001,38900,2016-2017,1,41071,Yamhill County
410801001282,OR,45.209569,-123.20977300000001,38900,2016-2017,1,41071,Yamhill County
410801001283,OR,45.222611,-123.18600400000001,38900,2016-2017,1,41071,Yamhill County
410801001284,OR,45.219268,-123.193426,38900,2016-2017,1,41071,Yamhill County
410801001310,OR,45.246681,-123.10638,38900,2016-2017,1,41071,Yamhill County
410801001433,OR,45.232478,-123.18638600000001,38900,2016-2017,1,41071,Yamhill County
410801001752,OR,45.194262,-123.196842,38900,2016-2017,1,41071,Yamhill County
410804000428,OR,42.294366000000004,-122.907436,32780,2016-2017,1,41029,Jackson County
410804000429,OR,42.320475,-122.839121,32780,2016-2017,1,41029,Jackson County
410804000430,OR,42.357728,-122.891146,32780,2016-2017,1,41029,Jackson County
410804000431,OR,42.33167,-122.88731100000001,32780,2016-2017,1,41029,Jackson County
410804000432,OR,42.317381000000005,-122.95853000000001,32780,2016-2017,1,41029,Jackson County
410804000433,OR,42.308571,-122.869415,32780,2016-2017,1,41029,Jackson County
410804000434,OR,42.345112,-122.832188,32780,2016-2017,1,41029,Jackson County
410804000435,OR,42.324555000000004,-122.90959600000001,32780,2016-2017,1,41029,Jackson County
410804000436,OR,42.358679,-122.851555,32780,2016-2017,1,41029,Jackson County
410804000437,OR,42.32987,-122.85728100000001,32780,2016-2017,1,41029,Jackson County
410804000438,OR,42.235634000000005,-123.044897,32780,2016-2017,1,41029,Jackson County
410804000439,OR,42.317031,-122.883542,32780,2016-2017,1,41029,Jackson County
410804000441,OR,42.345275,-122.86695100000001,32780,2016-2017,1,41029,Jackson County
410804000442,OR,42.331657,-122.85369800000001,32780,2016-2017,1,41029,Jackson County
410804000443,OR,42.328849,-122.880925,32780,2016-2017,1,41029,Jackson County
410804000444,OR,42.305122000000004,-122.892565,32780,2016-2017,1,41029,Jackson County
410804000445,OR,42.346765000000005,-122.85090600000001,32780,2016-2017,1,41029,Jackson County
410804000963,OR,42.362801000000005,-122.837247,32780,2016-2017,1,41029,Jackson County
410804001736,OR,42.345655,-122.945536,32780,2016-2017,1,41029,Jackson County
410804001796,OR,42.320882000000005,-122.864078,32780,2016-2017,1,41029,Jackson County
410804001829,OR,42.33512,-122.874841,32780,2016-2017,1,41029,Jackson County
410804001843,OR,42.338857000000004,-122.87712300000001,32780,2016-2017,1,41029,Jackson County
410804004187,OR,42.31606,-122.87329100000001,32780,2016-2017,1,41029,Jackson County
410810000722,OR,44.749872,-122.41582500000001,10540,2016-2017,1,41043,Linn County
410810000724,OR,44.751935,-122.47941100000001,10540,2016-2017,1,41043,Linn County
410810001680,OR,44.75759,-122.48716100000001,41420,2016-2017,1,41047,Marion County
410816001116,OR,45.933319000000004,-118.392221,25840,2016-2017,2,41059,Umatilla County
410816001123,OR,45.93544,-118.391546,25840,2016-2017,2,41059,Umatilla County
410816001836,OR,45.981201,-118.402493,25840,2016-2017,2,41059,Umatilla County
410816001837,OR,45.921876000000005,-118.377532,25840,2016-2017,2,41059,Umatilla County
410816001842,OR,45.943617,-118.39873100000001,25840,2016-2017,2,41059,Umatilla County
410828001259,OR,44.56416,-120.14675000000001,N,2016-2017,0,41069,Wheeler County
410828001813,OR,44.30323,-120.853255,39260,2016-2017,2,41013,Crook County
410831000101,OR,45.214974000000005,-122.47376200000001,38900,2016-2017,1,41005,Clackamas County
410831000102,OR,45.151137,-122.58958200000001,38900,2016-2017,1,41005,Clackamas County
410831000129,OR,45.22048,-122.58114200000001,38900,2016-2017,1,41005,Clackamas County
410831000136,OR,45.148695000000004,-122.65108900000001,38900,2016-2017,1,41005,Clackamas County
410831000151,OR,45.153844,-122.56841200000001,38900,2016-2017,1,41005,Clackamas County
410831001325,OR,45.153535000000005,-122.594215,38900,2016-2017,1,41005,Clackamas County
410831001789,OR,45.121038,-122.521545,38900,2016-2017,1,41005,Clackamas County
410831001800,OR,45.037972,-122.528362,38900,2016-2017,1,41005,Clackamas County
410843000027,OR,44.312157,-123.29854700000001,18700,2016-2017,1,41003,Benton County
410843000050,OR,44.318078,-123.29728200000001,18700,2016-2017,1,41003,Benton County
410846000356,OR,44.820685000000005,-119.419402,N,2016-2017,0,41023,Grant County
410852000858,OR,45.898113,-119.48781500000001,25840,2016-2017,2,41049,Morrow County
410852000859,OR,45.357427,-119.55071500000001,25840,2016-2017,2,41049,Morrow County
410852000861,OR,45.361581,-119.564902,25840,2016-2017,2,41049,Morrow County
410852000863,OR,45.841695,-119.69774100000001,25840,2016-2017,2,41049,Morrow County
410852001311,OR,45.827181,-119.703754,25840,2016-2017,2,41049,Morrow County
410852001312,OR,45.887541,-119.497917,25840,2016-2017,2,41049,Morrow County
410852001597,OR,45.832508000000004,-119.70362300000001,25840,2016-2017,2,41049,Morrow County
